signal_name,scope,width,x_um,y_um,source_type,cell_type
u0.u1.n_3308,test.u0.u1,1,139.608,263.376,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3309,test.u0.u1,1,135.504,262.296,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_331,test.u0.u1,1,220.824,214.776,net_driver,HB1xp67_ASAP7_75t_SL
u0.u1.n_3310,test.u0.u1,1,132.912,266.616,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3311,test.u0.u1,1,124.92,242.856,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3312,test.u0.u1,1,132.264,265.536,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3313,test.u0.u1,1,131.4,266.616,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3314,test.u0.u1,1,135.936,260.136,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3315,test.u0.u1,1,132.912,261.216,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3316,test.u0.u1,1,134.208,266.616,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_3317,test.u0.u1,1,124.704,249.336,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3318,test.u0.u1,1,132.048,248.256,net_driver,NAND3xp33_ASAP7_75t_SL
u0.u1.n_3319,test.u0.u1,1,129.24,247.176,net_driver,AOI21xp33_ASAP7_75t_SL
u0.u1.n_332,test.u0.u1,1,198.144,262.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3320,test.u0.u1,1,139.824,213.696,net_driver,AOI21xp33_ASAP7_75t_SL
u0.u1.n_3321,test.u0.u1,1,129.456,265.536,net_driver,OA21x2_ASAP7_75t_SL
u0.u1.n_3322,test.u0.u1,1,133.344,268.776,net_driver,OA22x2_ASAP7_75t_SL
u0.u1.n_3323,test.u0.u1,1,138.96,272.016,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3324,test.u0.u1,1,129.672,249.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3325,test.u0.u1,1,134.208,249.336,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3326,test.u0.u1,1,138.096,267.696,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u1.n_3327,test.u0.u1,1,138.096,268.776,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3328,test.u0.u1,1,130.536,245.016,net_driver,OAI33xp33_ASAP7_75t_SL
u0.u1.n_3329,test.u0.u1,1,137.664,212.616,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_333,test.u0.u1,1,194.688,289.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3330,test.u0.u1,1,137.664,219.096,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_3331,test.u0.u1,1,134.64,213.696,net_driver,OA222x2_ASAP7_75t_SL
u0.u1.n_3332,test.u0.u1,1,135.72,214.776,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3333,test.u0.u1,1,141.984,218.016,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u1.n_3334,test.u0.u1,1,135.504,263.376,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3335,test.u0.u1,1,127.08,240.696,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3336,test.u0.u1,1,135.504,264.456,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3337,test.u0.u1,1,127.728,250.416,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3338,test.u0.u1,1,128.16,249.336,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u1.n_3339,test.u0.u1,1,133.56,248.256,net_driver,AOI31xp33_ASAP7_75t_SL
u0.u1.n_334,test.u0.u1,1,211.104,310.896,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3340,test.u0.u1,1,132.048,266.616,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3341,test.u0.u1,1,133.56,246.096,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u1.n_3342,test.u0.u1,1,126.0,249.336,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3343,test.u0.u1,1,127.296,247.176,net_driver,AO32x1_ASAP7_75t_SL
u0.u1.n_3344,test.u0.u1,1,139.608,216.936,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3345,test.u0.u1,1,138.528,261.216,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3346,test.u0.u1,1,130.752,247.176,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3347,test.u0.u1,1,132.48,249.336,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_3348,test.u0.u1,1,139.176,270.936,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3349,test.u0.u1,1,132.048,260.136,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_335,test.u0.u1,1,207.648,307.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3350,test.u0.u1,1,133.344,247.176,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3351,test.u0.u1,1,135.504,268.776,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u1.n_3352,test.u0.u1,1,139.824,218.016,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3353,test.u0.u1,1,132.912,214.776,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3354,test.u0.u1,1,125.784,240.696,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u1.n_3355,test.u0.u1,1,136.368,261.216,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3356,test.u0.u1,1,135.288,265.536,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u1.n_3357,test.u0.u1,1,132.696,216.936,net_driver,AOI331xp33_ASAP7_75t_SL
u0.u1.n_3358,test.u0.u1,1,124.92,243.936,net_driver,AOI332xp33_ASAP7_75t_SL
u0.u1.n_3359,test.u0.u1,1,137.88,266.616,net_driver,OAI322xp33_ASAP7_75t_SL
u0.u1.n_336,test.u0.u1,1,208.728,309.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3360,test.u0.u1,1,135.504,266.616,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u1.n_3361,test.u0.u1,1,127.944,240.696,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3362,test.u0.u1,1,135.72,269.856,net_driver,OAI211xp5_ASAP7_75t_SL
u0.u1.n_3363,test.u0.u1,1,124.92,247.176,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u1.n_3364,test.u0.u1,1,133.344,213.696,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u1.n_3365,test.u0.u1,1,126.648,249.336,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3366,test.u0.u1,1,138.312,262.296,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u1.n_3367,test.u0.u1,1,133.56,265.536,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u1.n_3368,test.u0.u1,1,137.88,216.936,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3369,test.u0.u1,1,126.432,248.256,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u1.n_337,test.u0.u1,1,211.752,321.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3370,test.u0.u1,1,119.952,239.616,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3371,test.u0.u1,1,125.136,256.896,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3372,test.u0.u1,1,133.344,245.016,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3373,test.u0.u1,1,137.88,263.376,net_driver,OAI31xp33_ASAP7_75t_SL
u0.u1.n_3374,test.u0.u1,1,129.456,266.616,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u1.n_3375,test.u0.u1,1,135.936,270.936,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u1.n_3376,test.u0.u1,1,130.968,268.776,net_driver,AOI311xp33_ASAP7_75t_SL
u0.u1.n_3377,test.u0.u1,1,137.88,218.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3378,test.u0.u1,1,124.704,251.496,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u1.n_3379,test.u0.u1,1,135.936,259.056,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u1.n_338,test.u0.u1,1,200.088,284.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3380,test.u0.u1,1,133.128,240.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3381,test.u0.u1,1,130.752,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3382,test.u0.u1,1,135.072,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3383,test.u0.u1,1,135.288,240.696,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u1.n_3385,test.u0.u1,1,148.248,194.256,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3386,test.u0.u1,1,121.464,277.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3387,test.u0.u1,1,126.864,255.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3388,test.u0.u1,1,111.96,228.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3389,test.u0.u1,1,99.648,251.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_339,test.u0.u1,1,206.784,265.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3390,test.u0.u1,1,109.152,220.176,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3391,test.u0.u1,1,111.744,259.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3392,test.u0.u1,1,122.112,250.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3393,test.u0.u1,1,118.224,228.816,net_driver,HB1xp67_ASAP7_75t_SL
u0.u1.n_3394,test.u0.u1,1,119.52,251.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3395,test.u0.u1,1,107.64,255.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3396,test.u0.u1,1,126.648,239.616,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3397,test.u0.u1,1,103.32,254.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3398,test.u0.u1,1,128.808,241.776,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_34,test.u0.u1,1,102.024,246.096,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_340,test.u0.u1,1,211.752,250.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3407,test.u0.u1,1,130.752,241.776,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3408,test.u0.u1,1,129.672,248.256,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3409,test.u0.u1,1,132.264,264.456,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_341,test.u0.u1,1,209.808,250.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3412,test.u0.u1,1,135.504,210.456,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3414,test.u0.u1,1,130.32,212.616,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3415,test.u0.u1,1,127.944,246.096,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3417,test.u0.u1,1,134.208,211.536,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3419,test.u0.u1,1,140.04,211.536,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_342,test.u0.u1,1,177.84,261.216,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3420,test.u0.u1,1,138.96,211.536,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3421,test.u0.u1,1,127.728,241.776,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u1.n_3422,test.u0.u1,1,128.592,243.936,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3423,test.u0.u1,1,124.704,246.096,net_driver,OR2x2_ASAP7_75t_SL
u0.u1.n_3424,test.u0.u1,1,138.096,210.456,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3425,test.u0.u1,1,139.392,208.296,net_driver,AND2x2_ASAP7_75t_SL
u0.u1.n_3426,test.u0.u1,1,138.96,209.376,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u1.n_3427,test.u0.u1,1,129.888,246.096,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u1.n_3428,test.u0.u1,1,133.344,260.136,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3429,test.u0.u1,1,140.688,209.376,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u1.n_343,test.u0.u1,1,200.088,262.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3430,test.u0.u1,1,133.344,212.616,net_driver,OA211x2_ASAP7_75t_SL
u0.u1.n_3431,test.u0.u1,1,129.024,245.016,net_driver,AOI31xp33_ASAP7_75t_SL
u0.u1.n_3432,test.u0.u1,1,130.536,240.696,net_driver,OA222x2_ASAP7_75t_SL
u0.u1.n_3433,test.u0.u1,1,126.864,245.016,net_driver,OA33x2_ASAP7_75t_SL
u0.u1.n_3434,test.u0.u1,1,138.312,208.296,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3435,test.u0.u1,1,135.072,212.616,net_driver,OA22x2_ASAP7_75t_SL
u0.u1.n_3436,test.u0.u1,1,139.608,210.456,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3437,test.u0.u1,1,131.4,241.776,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3438,test.u0.u1,1,140.688,211.536,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u1.n_3439,test.u0.u1,1,127.944,242.856,net_driver,AOI311xp33_ASAP7_75t_SL
u0.u1.n_344,test.u0.u1,1,181.944,287.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3440,test.u0.u1,1,141.12,208.296,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3441,test.u0.u1,1,143.928,208.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3442,test.u0.u1,1,125.352,245.016,net_driver,NAND5xp2_ASAP7_75t_SL
u0.u1.n_3443,test.u0.u1,1,129.024,238.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3444,test.u0.u1,1,139.608,232.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3445,test.u0.u1,1,133.128,272.016,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3446,test.u0.u1,1,133.776,270.936,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_3447,test.u0.u1,1,130.968,264.456,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3448,test.u0.u1,1,133.992,267.696,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3449,test.u0.u1,1,133.56,263.376,net_driver,OAI33xp33_ASAP7_75t_SL
u0.u1.n_345,test.u0.u1,1,176.976,251.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3450,test.u0.u1,1,133.56,269.856,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u1.n_3451,test.u0.u1,1,130.32,263.376,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_3452,test.u0.u1,1,131.4,263.376,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u1.n_3453,test.u0.u1,1,129.672,267.696,net_driver,OAI211xp5_ASAP7_75t_SL
u0.u1.n_3454,test.u0.u1,1,127.296,267.696,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u1.n_3456,test.u0.u1,1,153.216,262.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3457,test.u0.u1,1,183.672,238.536,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3458,test.u0.u1,1,188.208,237.456,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3459,test.u0.u1,1,186.48,237.456,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_346,test.u0.u1,1,140.688,270.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3460,test.u0.u1,1,188.208,245.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3465,test.u0.u1,1,192.744,240.696,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3466,test.u0.u1,1,185.184,242.856,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3468,test.u0.u1,1,151.056,275.256,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_347,test.u0.u1,1,124.92,290.376,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3470,test.u0.u1,1,191.88,243.936,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3471,test.u0.u1,1,179.352,243.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3472,test.u0.u1,1,191.232,238.536,net_driver,OR2x2_ASAP7_75t_SL
u0.u1.n_3473,test.u0.u1,1,190.584,247.176,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3474,test.u0.u1,1,186.696,247.176,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3475,test.u0.u1,1,192.528,239.616,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3476,test.u0.u1,1,187.128,246.096,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3477,test.u0.u1,1,191.88,246.096,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3478,test.u0.u1,1,192.528,241.776,net_driver,OR2x2_ASAP7_75t_SL
u0.u1.n_3479,test.u0.u1,1,185.4,243.936,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_348,test.u0.u1,1,135.288,272.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3480,test.u0.u1,1,184.104,243.936,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3481,test.u0.u1,1,182.808,245.016,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3482,test.u0.u1,1,183.024,242.856,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3483,test.u0.u1,1,188.424,243.936,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3484,test.u0.u1,1,187.992,246.096,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_3485,test.u0.u1,1,189.504,240.696,net_driver,OR2x2_ASAP7_75t_SL
u0.u1.n_3486,test.u0.u1,1,190.584,248.256,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_3487,test.u0.u1,1,189.504,248.256,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3489,test.u0.u1,1,187.776,247.176,net_driver,OR2x2_ASAP7_75t_SL
u0.u1.n_349,test.u0.u1,1,125.352,267.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3490,test.u0.u1,1,191.232,242.856,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3491,test.u0.u1,1,186.048,242.856,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3492,test.u0.u1,1,186.048,239.616,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3493,test.u0.u1,1,189.504,241.776,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u1.n_3494,test.u0.u1,1,187.344,240.696,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3495,test.u0.u1,1,189.936,242.856,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u1.n_3496,test.u0.u1,1,186.696,242.856,net_driver,NAND3xp33_ASAP7_75t_SL
u0.u1.n_3498,test.u0.u1,1,180.864,241.776,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3499,test.u0.u1,1,189.504,247.176,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u1.n_35,test.u0.u1,1,101.808,249.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u1.n_350,test.u0.u1,1,207.864,250.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3500,test.u0.u1,1,189.936,238.536,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u1.n_3501,test.u0.u1,1,192.312,245.016,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3502,test.u0.u1,1,191.232,247.176,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3503,test.u0.u1,1,186.48,245.016,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3504,test.u0.u1,1,186.696,243.936,net_driver,OA21x2_ASAP7_75t_SL
u0.u1.n_3505,test.u0.u1,1,182.592,243.936,net_driver,OAI32xp33_ASAP7_75t_SL
u0.u1.n_3506,test.u0.u1,1,187.776,242.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3507,test.u0.u1,1,192.528,247.176,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u1.n_3508,test.u0.u1,1,185.184,246.096,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u1.n_351,test.u0.u1,1,208.512,252.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3510,test.u0.u1,1,189.504,246.096,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3511,test.u0.u1,1,184.752,247.176,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u1.n_3512,test.u0.u1,1,192.528,243.936,net_driver,OAI211xp5_ASAP7_75t_SL
u0.u1.n_3513,test.u0.u1,1,192.744,242.856,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u1.n_3514,test.u0.u1,1,182.16,246.096,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u1.n_3515,test.u0.u1,1,186.048,248.256,net_driver,OA211x2_ASAP7_75t_SL
u0.u1.n_3516,test.u0.u1,1,185.4,240.696,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u1.n_3517,test.u0.u1,1,190.368,243.936,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u1.n_3518,test.u0.u1,1,186.48,283.896,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3519,test.u0.u1,1,185.4,241.776,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u1.n_352,test.u0.u1,1,208.728,265.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3520,test.u0.u1,1,183.672,240.696,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3521,test.u0.u1,1,183.672,247.176,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u1.n_3522,test.u0.u1,1,183.024,239.616,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u1.n_3523,test.u0.u1,1,189.936,255.816,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u1.n_3524,test.u0.u1,1,176.544,280.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3525,test.u0.u1,1,187.128,214.776,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3526,test.u0.u1,1,78.696,162.936,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3528,test.u0.u1,1,80.856,155.376,net_driver,INVx1_ASAP7_75t_SL
u0.u1.n_3529,test.u0.u1,1,81.072,161.856,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u1.n_353,test.u0.u1,1,216.072,226.656,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3530,test.u0.u1,1,121.032,171.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3531,test.u0.u1,1,78.48,161.856,net_driver,OA22x2_ASAP7_75t_SL
u0.u1.n_3532,test.u0.u1,1,79.344,162.936,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u1.n_3533,test.u0.u1,1,78.696,224.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3534,test.u0.u1,1,75.888,212.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3535,test.u0.u1,1,117.576,170.496,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3536,test.u0.u1,1,78.912,208.296,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3537,test.u0.u1,1,86.04,205.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3538,test.u0.u1,1,117.576,180.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3539,test.u0.u1,1,117.144,182.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_354,test.u0.u1,1,213.696,222.336,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3540,test.u0.u1,1,77.616,226.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3541,test.u0.u1,1,86.256,199.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u1.n_3542,test.u0.u1,1,80.424,179.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3543,test.u0.u1,1,73.08,186.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3544,test.u0.u1,1,73.08,200.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3545,test.u0.u1,1,91.008,151.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3546,test.u0.u1,1,127.944,169.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3547,test.u0.u1,1,102.456,187.776,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3548,test.u0.u1,1,93.384,164.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3549,test.u0.u1,1,69.84,188.856,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_355,test.u0.u1,1,217.368,226.656,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3550,test.u0.u1,1,102.456,157.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3551,test.u0.u1,1,100.08,166.176,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3552,test.u0.u1,1,112.392,181.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3553,test.u0.u1,1,103.968,189.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3554,test.u0.u1,1,114.12,162.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3555,test.u0.u1,1,93.6,176.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3556,test.u0.u1,1,132.264,176.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3557,test.u0.u1,1,83.448,175.896,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3558,test.u0.u1,1,70.488,196.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3559,test.u0.u1,1,165.528,192.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_356,test.u0.u1,1,213.264,223.416,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u1.n_3560,test.u0.u1,1,114.552,117.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3561,test.u0.u1,1,138.312,179.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u1.n_3562,test.u0.u1,1,99.0,173.736,net_driver,XNOR2xp5_ASAP7_75t_SL
